"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Number of Comments","Opened","Priority","OS","Hardware","Votes"
475653,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Data race on org.eclipse.jface.text.CopyOnWriteTextStore.fTextStore","2015-08-24 09:15:04",,1,"2015-08-23 02:19:22","P3","Linux","PC",0
475643,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Data race inside org.eclipse.search.ui.text.AbstractTextSearchResult","2015-08-24 09:14:00",,1,"2015-08-22 23:49:11","P3","Linux","PC",0
475247,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Use generics in Platform Text","2015-08-18 06:58:16",,2,"2015-08-18 05:58:49","P5","All","All",0
474989,"Platform","Text","platform-text-inbox","NEW"," ---","Eclipse fails to apply saved text editor font choices","2015-08-14 12:10:04",,9,"2015-08-14 10:24:46","P3","Windows 7","PC",1
83561,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[preferences][encoding] Need to remember font as well as encoding for text editors","2015-08-14 10:19:09",,1,"2005-01-24 14:11:36","P3","All","All",0
26849,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[misc] Add recognition of Task tags to all other editing types, not just Java","2015-08-09 01:09:25",,9,"2002-11-21 09:11:47","P3","All","All",8
471809,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","IllegalArgumentException in StyledText.getOffsetAtLine (4400)","2015-07-22 04:47:48",,6,"2015-07-03 09:23:20","P5","All","All",0
473219,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[preferences] width of annotation type list is to small on Linux","2015-07-21 12:04:44",,1,"2015-07-21 12:04:08","P3","Linux","PC",0
149603,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[typing] Editors in Eclipse to support elastic tabstops","2015-07-06 12:07:45",318356,11,"2006-07-04 18:17:34","P5","All","All",20
469502,"Platform","Text","platform-text-inbox","NEW"," ---","Bug in AbstractDocument.getPositions() when length == 0","2015-06-12 10:51:00",,3,"2015-06-05 12:24:44","P3","Windows 7","PC",0
470069,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[ruler] Allow to hide entries in the ruler based on the existing values","2015-06-12 10:18:55",,1,"2015-06-12 09:27:23","P5","All","All",0
469588,"Platform","Text","platform-text-inbox","NEW"," ---","ArrayIndexOutOfBoundsException in FastPartitioner.documentChanged2 (307)","2015-06-08 04:12:42",,1,"2015-06-08 02:59:44","P3","All","All",0
469236,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","BREE of Java Editor example should be updated","2015-06-03 04:30:08",,1,"2015-06-03 04:12:17","P3","All","All",0
469235,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Java editor example has a warning in the 'build.properties':","2015-06-03 04:29:59",,1,"2015-06-03 04:10:54","P3","All","All",0
12756,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[templates] Allow to use functions in template","2015-06-02 10:56:33",,14,"2002-04-04 02:50:04","P5","All","All",15
468916,"Platform","Text","platform-text-inbox","NEW"," ---","AssertionFailedException in Position.<init> (63)","2015-06-01 05:25:18",,2,"2015-06-01 04:02:25","P3","All","All",0
467278,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Allow to input information in a text editor without changing the underlying buffer","2015-05-20 03:27:07",,4,"2015-05-13 17:36:52","P3","All","PC",0
410052,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[implementation] ConcurrentModificationException while switching between editors","2015-05-12 04:26:23",,6,"2013-06-06 06:05:55","P3","All","All",0
465978,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","Add Scratch Pad view (text)","2015-05-01 08:01:22",,3,"2015-04-30 15:08:38","P5","All","PC",0
461710,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","ConfigurableLineTracker has poor complexity (quadratic in contents length)","2015-03-17 08:59:52",,5,"2015-03-09 09:23:16","P3","All","All",0
461750,"Platform","Text","platform-text-inbox","NEW"," ---","Mac should have Ctrl+E to move to end of line and Ctrl+A to move to beginning of line","2015-03-09 14:27:05",,1,"2015-03-09 14:27:05","P3","Mac OS X","PC",0
403902,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[find/replace] Allow to disable beeping","2015-02-10 14:39:27",,5,"2013-03-20 11:14:06","P5","All","All",5
14955,"Platform","Text","kai-uwe_maetzel","ASSIGNED"," ---","[printing] Support specifying different fonts for viewing and for printing","2015-02-10 08:51:13",,13,"2002-04-30 15:42:36","P5","All","All",2
456676,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[implementation] TemplateProposal.apply creates empty error dialog","2015-01-12 06:10:31",,2,"2015-01-05 08:24:17","P3","All","All",0
448416,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[projection] nested folding is only partially supported","2014-10-23 04:58:12",,1,"2014-10-22 15:40:34","P3","All","All",0
177662,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[content assist] Allow wildcard filtering of completion proposals","2014-10-22 11:42:40",,6,"2007-03-15 16:48:23","P3","Linux","PC",2
447603,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[find/replace] Windows EOL causes unrelated character to be replaced","2014-10-20 10:39:33",,2,"2014-10-16 12:31:47","P3","All","All",0
42046,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[syntax highlighting] Decouple syntax highlighting from editors","2014-09-28 14:54:29",,9,"2003-08-26 18:26:00","P3","All","All",5
75222,"Platform","Text","jdt-text-inbox","ASSIGNED"," ---","[projection] ProjectionViewer does not fire VerifyEvent when text is cut","2014-09-23 13:51:43",,10,"2004-09-28 17:50:53","P3","All","PC",5
441904,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[implementation] DefaultDamagerRepairer logic flaw","2014-08-21 04:20:21",,3,"2014-08-16 09:49:19","P3","All","All",0
440744,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[content assist] On autocomplete, show numbers left to selections, like a (Japanese) IME","2014-08-05 10:20:22",,4,"2014-07-30 06:10:24","P5","All","All",0
85883,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[typing][preference] Please add option to disable auto-indent...?","2014-07-01 09:35:07",,13,"2005-02-18 18:29:08","P5","Windows XP","PC",6
272284,"Platform","Text","platform-text-inbox","ASSIGNED"," ---","[content assist] ICompletionListener.selectionChanged(...) not fired when proposal popup has focus","2014-05-14 06:40:37",,3,"2009-04-15 06:11:57","P3","All","All",0
