"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Number of Comments","Opened","Priority","OS","Hardware","Votes"
465495,"Platform","Runtime","markus.kell.r","ASSIGNED"," ---","[BIDI] BidiUtils.applyBidiProcessing should work on String level (replace TextProcessor API)","2017-05-26 09:33:17",,20,"2015-04-26 07:04:38","P3","Windows Server 2003","PC",0
479979,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Investigate simplification of the ILog interface access","2017-05-26 09:33:12",,1,"2015-10-16 10:36:53","P3","Linux","PC",0
459239,"Platform","Runtime","platform-runtime-inbox","NEW"," ---"," @Optional does not behave as expected together with @Named(IServiceConstants.ACTIVE_SELECTION)","2017-05-26 09:33:07",,5,"2015-02-05 11:26:02","P3","Linux","PC",0
421790,"Platform","Runtime","platform-ui-triaged","NEW"," ---","[EclipseContexts] add boolean isModifiable() to IEclipseContext","2017-05-26 09:33:05",,40,"2013-11-14 19:40:12","P3","Mac OS X","PC",0
515955,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Data Studio 4.1.2 application launch error","2017-04-28 08:40:51",,1,"2017-04-28 08:40:51","P3","Windows All","PC",0
515087,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","IEclipseContext ignores type arguments","2017-04-18 01:51:54",,3,"2017-04-11 05:26:41","P3","Linux","PC",0
441727,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Could not retrieve EHandlerService or ICommandService from context evaluation context ...","2017-04-17 20:12:40",,28,"2014-08-13 14:40:53","P3","Mac OS X","PC",1
510504,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","[maven] missing dependency in published pom.xml","2017-04-14 04:49:34",,2,"2017-01-16 08:10:11","P3","Mac OS X","PC",1
506325,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Json formatter remove elements from json-array and keep only last","2017-03-29 03:25:39",,5,"2016-10-21 06:40:53","P3","Windows 10","PC",6
514155,"Platform","Runtime","platform-runtime-inbox","NEW"," ---","Job status is not updated after canceling","2017-03-24 04:36:12",,1,"2017-03-24 01:58:35","P3","Mac OS X","PC",0
