"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Opened","OS","Number of Comments","Last Resolved","Last Visit","Crash Signature","Duplicate Count","Classification","Priority","Rank","Version","Votes","CC Count","Bug Interest"
1262234,"Firefox","Shell Integration","nobody","NEW"," ---","Prompted on Firefox restart to make Safari my default browser","2017-08-18 07:31:33",,"2016-04-05 11:51:33","Mac OS X",6,,,,0,"Client Software"," --",,"unspecified",0,2,
1263651,"Firefox","Shell Integration","nobody","NEW"," ---","Setting default browser to Firefox on win10 fails (reproducible)","2016-04-11 10:21:52",,"2016-04-11 09:23:43","Unspecified",4,,,,0,"Client Software"," --",,"47 Branch",0,6,
1274517,"Firefox","Shell Integration","nobody","NEW"," ---","Remove DefaultBrowserOptOut code after the stub installer and installer no longer support setting Firefox as the default browser","2016-11-04 14:56:41",1272162,"2016-05-20 01:25:42","Unspecified",6,,,,0,"Client Software"," --",,"unspecified",0,1,
1301752,"Firefox","Shell Integration","nobody","NEW"," ---","Firefox's instructions for setting it as default browser on Windows 10 **do not work** (they're for a different config tool than the one that actually appears)","2016-09-27 12:43:20",,"2016-09-09 11:32:58","Unspecified",8,,,,0,"Client Software"," --",,"unspecified",0,2,
1304803,"Firefox","Shell Integration","nobody","NEW"," ---","Can't set Nightly as the default browser in Windows 10 Anniversary Update","2016-09-30 07:00:45",,"2016-09-22 10:59:25","Windows 10",6,,,,0,"Client Software"," --",,"unspecified",0,1,
1306045,"Firefox","Shell Integration","nobody","NEW"," ---","Improve the default browser prompt experience","2017-04-04 13:32:05",,"2016-09-28 10:17:28","Unspecified",4,,,,0,"Client Software"," --",,"Trunk",1,10,
1325109,"Firefox","Shell Integration","nobody","NEW"," ---","Create a ""Host Application"" for connecting with the WebExtension message passing API","2017-03-09 06:18:50",,"2016-12-21 08:48:20","Unspecified",3,,,,0,"Client Software"," --",,"unspecified",0,5,
1339325,"Firefox","Shell Integration","nobody","NEW"," ---","Firefox does not recognize local Windows group to allow access from a user (on Program Files directory or accessed files)","2017-02-13 20:43:15",,"2017-02-13 20:43:15","Windows",1,,,,0,"Client Software"," --",,"unspecified",0,0,
1362775,"Firefox","Shell Integration","nobody","NEW"," ---","Intermittent browser/components/shell/test/browser_633221.js | application terminated with exit code -139","2018-03-11 18:44:11",,"2017-05-06 12:02:50","Unspecified",21,,,,1,"Client Software"," --",,"unspecified",0,1,
1403908,"Firefox","Shell Integration","nobody","NEW"," ---","Unable to set Nightly as default browser in Linux/Cinnamon","2018-01-19 02:13:13",,"2017-09-28 05:57:35","Linux",4,,,,0,"Client Software"," --",,"57 Branch",0,1,
1422429,"Firefox","Shell Integration","nobody","NEW"," ---","dragging images to desktop in os x does not drop properly","2018-01-12 02:01:10",,"2017-12-01 15:39:48","Mac OS X",3,,,,0,"Client Software"," --",,"58 Branch",0,2,
1437690,"Firefox","Shell Integration","nobody","NEW"," ---","Cancelling and closing the Windows 10 default browser window janks Firefox heavily","2018-02-12 14:32:59",,"2018-02-12 14:32:59","Windows",1,,,,0,"Client Software"," --",,"Trunk",0,0,
1455846,"Firefox","Shell Integration","nobody","NEW"," ---","Firefox on macOS changes default apps for viewing / editing image files when dragged to the deskop / Finder","2018-04-25 10:57:57",,"2018-04-21 06:16:52","Unspecified",2,,,,0,"Client Software"," --",,"59 Branch",0,1,
1460760,"Firefox","Shell Integration","nobody","NEW"," ---","command line parameters: text interpreted as url depending on presence of -console","2018-05-10 15:51:06",,"2018-05-10 15:51:06","Unspecified",1,,,,0,"Client Software"," --",,"unspecified",0,0,
1461759,"Firefox","Shell Integration","nobody","NEW"," ---","[snap] Opening a file with ""Url Handler Script"" does nothing","2018-07-17 04:41:44",,"2018-05-15 11:05:36","Unspecified",4,,,,0,"Client Software"," --",,"59 Branch",3,4,
1465153,"Firefox","Shell Integration","nobody","NEW"," ---","Cannot set FF release as default on Win 10, always takes FF Nightly.exe instead.","2018-06-03 07:19:30",,"2018-05-29 10:19:04","Windows 10",4,,,,0,"Client Software"," --",,"60 Branch",0,1,
1466735,"Firefox","Shell Integration","nobody","NEW"," ---","Clicking on a link from another app should go to last-used Firefox window","2018-06-05 16:39:31",,"2018-06-04 19:04:10","Mac OS X",3,,,,0,"Client Software"," --",,"Trunk",0,0,
1470785,"Firefox","Shell Integration","nobody","NEW"," ---","Separate Mac Nightly apps both think they are the default browser","2018-08-21 12:51:48",,"2018-06-24 17:23:16","Mac OS X",5,,,,1,"Client Software"," --",,"Trunk",0,5,
