"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Depends on","Opened","OS","Number of Comments","Last Resolved","Last Visit","Crash Signature","Duplicate Count","Classification","Priority","Rank","Version","Votes","CC Count","Bug Interest"
1353619,"Firefox","New Tab Page","nobody","NEW"," ---","Move the thumbnails code off of nsUpdateTimerManager","2017-04-05 23:08:14",,"2017-04-04 20:50:22","Unspecified",1,,,,0,"Client Software"," --",,"unspecified",1,2,
1358153,"Firefox","New Tab Page","nobody","NEW"," ---","Forgetting a site does not remove it from about:newtab","2017-04-20 07:43:45",,"2017-04-20 07:43:45","Unspecified",1,,,,0,"Client Software"," --",,"52 Branch",0,0,
1358917,"Firefox","New Tab Page","nobody","NEW"," ---","vertical scrollbar on new tab page","2017-07-25 13:16:03",,"2017-04-23 12:25:06","Unspecified",2,,,,0,"Client Software"," --",,"unspecified",0,0,
1359105,"Firefox","New Tab Page","nobody","NEW"," ---","Reload of an empty tab shows ghost search box","2017-07-30 16:18:56",,"2017-04-24 08:55:11","All",2,,,,0,"Client Software"," --",,"53 Branch",0,1,
1362515,"Firefox","New Tab Page","nobody","NEW"," ---","New tab page should not paint until layout finishes","2017-05-05 12:10:26",,"2017-05-05 12:10:26","Unspecified",1,,,,0,"Client Software"," --",,"unspecified",0,0,
1371560,"Firefox","New Tab Page","nobody","NEW"," ---","[New Tab Page] Users prompted to log in on New Tab if Top Sites contains page with HTTP authentification","2017-07-13 10:40:08",,"2017-06-09 01:44:49","Unspecified",2,,,,0,"Client Software"," --",,"51 Branch",0,1,
1484635,"Firefox","New Tab Page","nobody","NEW"," ---","Save icons of the most visited sites locally","2018-08-24 16:58:12",,"2018-08-20 02:15:27","Unspecified",4,,,,0,"Client Software"," --",,"61 Branch",0,1,
1498899,"Firefox","New Tab Page","nobody","NEW"," ---","scrollbar in new tab page","2018-10-17 02:03:24",,"2018-10-14 04:21:02","Unspecified",2,,,,0,"Client Software"," --",,"63 Branch",0,1,
1275615,"Firefox","New Tab Page","oyiptong","NEW"," ---","New tab page should send strings through webchannels","2017-05-04 16:41:04",,"2016-05-25 09:11:18","Unspecified",2,,,,0,"Client Software"," --",,"Trunk",0,4,
1195045,"Firefox","New Tab Page","steffen.wilberg","NEW"," ---","In about:newtab, make Ctrl+f / Cmd+f focus the search box instead of invoking the find bar","2015-09-21 00:38:26",,"2015-08-15 13:24:38","Unspecified",16,,,,0,"Client Software"," --",,"Trunk",0,3,
1400753,"Firefox","New Tab Page","nobody","NEW"," ---","New Tab generates slow script dialogs for preview generation","2018-01-16 17:16:49",,"2017-09-17 18:48:21","Unspecified",1,,,,0,"Client Software","P2",,"unspecified",0,1,
1180251,"Firefox","New Tab Page","nobody","NEW"," ---","Create performance tests for the load time of about:newtab","2017-01-10 09:11:40",1021654,"2015-07-03 09:08:54","Unspecified",9,,,,0,"Client Software","P3",,"40 Branch",0,9,
1194236,"Firefox","New Tab Page","nobody","NEW"," ---","Make sure the remote newtab page is as accessible as the non-remote one","2016-01-05 08:40:19",,"2015-08-13 07:18:11","Unspecified",2,,,,0,"Client Software","P3",,"43 Branch",0,7,
1195265,"Firefox","New Tab Page","nobody","NEW"," ---","[e10s] The pin icon is not displayed when a URL from another tab is dragged into the tile grid","2016-03-15 09:18:22",,"2015-08-17 05:16:16","All",10,,,,0,"Client Software","P3",,"Trunk",0,7,
1215613,"Firefox","New Tab Page","nobody","NEW"," ---","Implement pre-canned newtab page for offline installs","2016-01-12 13:47:16",,"2015-10-16 11:23:08","Unspecified",3,,,,0,"Client Software","P3",,"Trunk",1,6,
1278012,"Firefox","New Tab Page","nobody","NEW"," ---","about:newtab is not preloaded after browser launch","2017-09-18 16:52:49",,"2016-06-03 18:02:50","Unspecified",4,,,,0,"Client Software","P3",,"unspecified",0,3,
1285845,"Firefox","New Tab Page","nobody","NEW"," ---","Title on taskbar incorrect","2018-04-20 12:49:37",,"2016-07-10 18:07:51","Unspecified",3,,,,0,"Client Software","P3",,"50 Branch",1,3,
1288819,"Firefox","New Tab Page","nobody","NEW"," ---","Full Stack: observe@resource://gre/modules/BackgroundPageThumbs.jsm:112:22","2018-11-05 04:57:05",,"2016-07-22 12:59:00","All",4,,,,0,"Client Software","P3",,"50 Branch",0,2,
1299558,"Firefox","New Tab Page","nobody","NEW"," ---","[New Tab Page] Add more sandbox flags to the background thumbnail loading code","2018-11-05 04:57:23",1279285,"2016-08-31 10:36:21","Unspecified",2,,,,0,"Client Software","P3",,"unspecified",0,1,
1310626,"Firefox","New Tab Page","nobody","NEW"," ---","Don't make thumbnails of pages where the camera is in use","2018-11-05 02:50:26",,"2016-10-17 04:44:19","Unspecified",9,,,,0,"Client Software","P3",,"52 Branch",0,7,
1329955,"Firefox","New Tab Page","nobody","NEW"," ---","Consolidate new tab page code into browser/components/newtab","2018-07-28 09:17:10","1241390, 1355166, 1409054, 1433133, 1447130, 1474410","2017-01-10 04:44:13","Unspecified",7,,,,0,"Client Software","P3",,"unspecified",1,10,
